Start_Date,End_Date,Station,Parent_Trail_LongName,Segment,Survey_Start_Time,Survey_End_Time,Surveyors,Parent_Trail,Seg_dist_m,Snake_ID,Distance_From_Trail_m,Diet_Type,Diet_Type_3categories,Family,Genus,Species,Common_Name,Temperature_at_Time_of_Detection,Humidity_at_Time_of_Detection
6/15/2025,6/15/2025,YRS,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,8:34 PM,11:24 PM,"O,J,Tristan,Fenton,Nora",Torre,900,SK65,0.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,77.2,94.4
6/15/2025,6/15/2025,YRS,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,8:34 PM,11:24 PM,"O,J,Tristan,Fenton,Nora",Torre,900,SK66,0.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,77.2,94.4
6/15/2025,6/15/2025,YRS,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPIN-01,8:34 PM,11:24 PM,"O,J,Tristan,Fenton,Nora",Forest Plot Interior,1053,SK67,2,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,76.2,96.2
6/20/2025,6/20/2025,TBS,Guacamayo-Puma-Harpia-Chorongo,PUMA-01,8:23 PM,11:07 PM,"O,J,JP",Puma,750,SK68,0.7,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,79.1,83.7
6/20/2025,6/20/2025,TBS,Guacamayo-Puma-Harpia-Chorongo,PUMA-02,8:23 PM,11:07 PM,"O,J,JP",Puma,388,SK69,5,no_mammals,no_mammals,Colubridae,Chironius,multiventris,South_American_Sipo,77.4,88.1
6/20/2025,6/20/2025,TBS,Guacamayo-Puma-Harpia-Chorongo,TCHO-01,8:23 PM,11:07 PM,"O,J,JP",Chorongo,481,SK70,0.6,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,80.1,85.3
6/21/2025,6/21/2025,TBS,Parahuaco,PARA-01,8:43 PM,11:53 PM,"O,J,JP",Parahuaco,3522,SK71,4.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,74.5,94.6
6/23/2025,6/23/2025,TBS,Puma-Puma Plot,PUPL-06,8:12 PM,11:04 PM,"O,J,JP",Puma Plot,139,SK72,1.4,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,83,82.4
6/25/2025,6/25/2025,TBS,Harpia Plot-Harpia,HAPL-01,8:00 PM,10:22 PM,"O,J,JP",Harpia Plot,2220,SK73,0,no_mammals,no_mammals,Colubridae,Helicops,angulatus,Brown-banded_Watersnake,75.5,96.3
6/26/2025,6/26/2025,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MUPO-01,8:01 PM,10:51 PM,"O,J,JP",Murcielago Pond,410,SK74,3.6,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,76,92.4
6/26/2025,6/26/2025,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MUPO-01,8:01 PM,10:51 PM,"O,J,JP",Murcielago Pond,410,SK75,2.6,no_mammals,no_mammals,Colubridae,Siphlophis,cervinus,Panama_Spotted_Nightsnake,76,92.4
6/27/2025,6/27/2025,TBS,Guacamayo-Danta-Lago,LAGO-01,8:10 PM,10:04 PM,"O,J,JP",Lago,719,SK76,4.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,79.9,87.6
6/28/2025,6/28/2025,TBS,Guacamayo-Puma-Harpia-Chorongo,PUMA-01,8:17 PM,10:36 PM,"O,J,JP",Puma,750,SK77,1.6,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,74.2,95.1
6/28/2025,6/28/2025,TBS,Guacamayo-Puma-Harpia-Chorongo,TCHO-01,8:17 PM,10:36 PM,"O,J,JP",Chorongo,481,SK78,3.8,no_mammals,no_mammals,Elapidae,Micrurus,helleri,Western_Ribbon_Coralsnake,75.4,95
6/29/2025,6/29/2025,TBS,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,MAPO-02,8:08 PM,11:03 PM,"O,J,JP",Matapalo,170,SK79,2,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,76.6,96.8
6/29/2025,6/29/2025,TBS,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,NUMA-02,8:08 PM,11:03 PM,"O,J,JP",Numa,268,SK80,2.4,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,75.7,93.4
6/29/2025,6/29/2025,TBS,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,MAPO-06,8:08 PM,11:03 PM,"O,J,JP",Matapalo,359,SK81,2.2,consumes_mammals,mixed,Colubridae,Chironius,fuscus,Brown_Sipo,74.8,96.9
6/30/2025,6/30/2025,TBS,Puma-Puma Plot,PUPL-02,8:12 PM,11:15 PM,"O,J,JP",Puma Plot,652,SK82,2.8,consumes_mammals,mostly_mammals,Boidae,Corallus,hortulanus,Amazon_Tree_Boa,79.3,92.5
7/2/2025,7/2/2025,TBS,Anaconda-Lago,ANAC-01,8:06 PM,10:53 PM,"O,J,JP",Anaconda,388,SK83,5.2,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,73.2,93.2
7/4/2025,7/4/2025,YRS,Forest Plot Perimeter,FPPE-04,8:21 PM,11:39 PM,"O,J,JP",Forest Plot Perimeter,662,SK84,8.5,consumes_mammals,mostly_mammals,Boidae,Corallus,hortulanus,Amazon_Tree_Boa,74.2,95
7/4/2025,7/4/2025,YRS,Forest Plot Perimeter,FPPE-05,8:21 PM,11:39 PM,"O,J,JP",Forest Plot Perimeter,291,SK85,1.5,no_mammals,no_mammals,Colubridae,Xenoxybelis,argenteus,Striped_Sharpnose_Snake,72,95.9
7/5/2025,7/5/2025,YRS,Coca-Ceiba-Peru-Tiputini-Peru,COCA-01,8:26 PM,11:30 PM,"O,J,JP",Coca,301,SK86,2.3,no_mammals,no_mammals,Colubridae,Chironius,multiventris,South_American_Sipo,76.8,91.3
7/5/2025,7/5/2025,YRS,Coca-Ceiba-Peru-Tiputini-Peru,COCA-01,8:26 PM,11:30 PM,"O,J,JP",Coca,301,SK87,11.5,consumes_mammals,mostly_mammals,Boidae,Corallus,hortulanus,Amazon_Tree_Boa,76.8,91.3
7/5/2025,7/5/2025,YRS,Coca-Ceiba-Peru-Tiputini-Peru,COCA-01,8:26 PM,11:30 PM,"O,J,JP",Coca,301,SK88,3.5,consumes_mammals,mixed,Colubridae,Oxyrhopus,occipitalis,Yellow-headed_Flame_Snake,74.6,92.5
7/5/2025,7/5/2025,YRS,Coca-Ceiba-Peru-Tiputini-Peru,COCA-01,8:26 PM,11:30 PM,"O,J,JP",Coca,301,SK89,4.4,consumes_mammals,mostly_mammals,Boidae,Corallus,hortulanus,Amazon_Tree_Boa,75.6,93.3
7/6/2025,7/6/2025,YRS,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,YCHO-01,8:13 PM,10:38 PM,"O,J,JP",Chorongo,1230,SK90,2.6,no_mammals,no_mammals,Colubridae,Drepanoides,anomalus,Black-collared_Snake,75,95.7
7/6/2025,7/6/2025,YRS,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,NAPO-05,8:13 PM,10:38 PM,"O,J,JP",Napo,243,SK91,2.8,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,77.3,94
7/7/2025,7/7/2025,YRS,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPIN-01,8:26 PM,11:02 PM,"O,J,JP",Forest Plot Interior,1053,SK92,3.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,74,94.8
7/8/2025,7/8/2025,YRS,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,PANT-01,8:18 PM,10:59 PM,"O,J,JP",Pantano,103,SK93,0,no_mammals,no_mammals,Colubridae,Dipsas,catesbyi,Catesby's_Snail_Eater,75.5,96.8
7/8/2025,7/8/2025,YRS,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,TINA-02,8:18 PM,10:59 PM,"O,J,JP",Tinamou,509,SK94,2.3,consumes_mammals,mostly_mammals,Boidae,Corallus,hortulanus,Amazon_Tree_Boa,74.4,97.9
7/8/2025,7/8/2025,YRS,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,TINA-02,8:18 PM,10:59 PM,"O,J,JP",Tinamou,509,SK95,1.7,no_mammals,no_mammals,Colubridae,Xenoxybelis,argenteus,Striped_Sharpnose_Snake,76.9,93.9
7/9/2025,7/9/2025,YRS,Coca-Ceiba,CEIB-02,8:45 PM,9:34 PM,"O,J",Ceiba,463,SK96,0.2,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,71.8,96.8
7/14/2025,7/14/2025,YRS,Mirador,MIRA-04,8:34 PM,10:56 PM,"O,J,JP",Mirador,760,SK97,3.8,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,76.1,97.5
7/14/2025,7/14/2025,YRS,Mirador,MIRA-01,8:34 PM,10:56 PM,"O,J,JP",Mirador,550,SK98,2.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,76.3,97.7
7/16/2025,7/16/2025,YRS,Coca-Ceiba-Peru-Renacuajo-Mirador,RENA-01,8:21 PM,10:24 PM,"O,J,JP",Renacuajo,272,SK99,3,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,74.3,97.8
